in_week,remaining
1.98711806,42.01703931
1.99965278,41.95506727
2.00155093,41.89309524
2.00459491,41.8311232
2.00599537,41.76915117
2.00843750,41.70717913
2.00936343,41.6452071
2.01050926,41.58323507
2.01343750,41.52126303
2.01513889,41.459291
2.01660880,41.39731896
2.01968750,41.33534693
2.02070602,41.27337489
2.02118056,41.21140286
2.02344907,41.14943082
2.02398148,41.08745879
2.02484954,41.02548676
2.02517361,40.96351472
2.02526620,40.90154269
2.02885417,40.83957065
2.02934028,40.77759862
2.03037037,40.71562658
2.03075231,40.65365455
2.03155093,40.59168252
2.03261574,40.52971048
2.03847222,40.46773845
2.03986111,40.40576641
2.04565972,40.34379438
2.04858796,40.28182234
2.05318287,40.21985031
2.06149306,40.15787827
2.06256944,40.09590624
2.06283565,40.03393421
2.06577546,39.97196217
2.07598380,39.90999014
2.07901620,39.8480181
2.08011574,39.78604607
2.08026620,39.72407403
2.08260417,39.662102
2.08288194,39.60012997
2.08402778,39.53815793
2.08429398,39.4761859
2.08480324,39.41421386
2.08519676,39.35224183
2.08575231,39.29026979
2.08642361,39.22829776
2.08681713,39.16632572
2.08761574,39.10435369
2.08790509,39.04238166
2.08939815,38.98040962
2.08957176,38.91843759
2.09013889,38.85646555
2.09143519,38.79449352
2.09179398,38.73252148
2.09336806,38.67054945
2.09408565,38.60857742
2.09432870,38.54660538
2.09461806,38.48463335
2.09493056,38.42266131
2.09620370,38.36068928
2.09681713,38.29871724
2.09736111,38.23674521
2.09769676,38.17477317
2.09829861,38.11280114
2.10265046,38.05082911
2.10307870,37.98885707
2.11497685,37.92688504
2.13024306,37.864913
2.13195602,37.80294097
2.14128472,37.74096893
2.14476852,37.6789969
2.14679398,37.61702487
2.14864583,37.55505283
2.16259259,37.4930808
2.16450231,37.43110876
2.16717593,37.36913673
2.16822917,37.30716469
2.17384259,37.24519266
2.17627315,37.18322062
2.18368056,37.12124859
2.18934028,37.05927656
2.19091435,36.99730452
2.20905093,36.93533249
2.20945602,36.87336045
2.21045139,36.81138842
2.21636574,36.74941638
2.21903935,36.68744435
2.22094907,36.62547232
2.22358796,36.56350028
2.22561343,36.50152825
2.22596065,36.43955621
2.22997685,36.37758418
2.23054398,36.31561214
2.23363426,36.25364011
2.23519676,36.19166807
2.23540509,36.12969604
2.23601852,36.06772401
2.23795139,36.00575197
2.23976852,35.94377994
2.24032407,35.8818079
2.24866898,35.81983587
2.25331019,35.75786383
2.25425926,35.6958918
2.25429398,35.63391977
2.27862269,35.57194773
2.28061343,35.5099757
2.28719907,35.44800366
